Configuration,snr,ber
Configuration.baseline,-31.0,0.0
Configuration.baseline,-33.0,0.0
Configuration.baseline,-35.0,0.0
Configuration.baseline,-37.0,0.0
Configuration.baseline,-39.0,0.038461538461538464
Configuration.baseline,-3.0,0.0
Configuration.baseline,-41.0,0.5480769230769231
Configuration.baseline,-43.0,0.5384615384615384
Configuration.baseline,-45.0,0.5192307692307693
Configuration.baseline,-5.0,0.0
Configuration.baseline,-7.0,0.0
Configuration.baseline,-9.0,0.0
Configuration.baseline,-11.0,0.0
Configuration.baseline,-13.0,0.0
Configuration.baseline,-15.0,0.0
Configuration.baseline,-17.0,0.0
Configuration.baseline,-19.0,0.0
Configuration.baseline,-1.0,0.0
Configuration.baseline,-21.0,0.0
Configuration.baseline,-23.0,0.0
Configuration.baseline,-25.0,0.0
Configuration.baseline,-27.0,0.0
Configuration.baseline,-29.0,0.0
Configuration.baseline,-31.0,0.0
Configuration.baseline,-33.0,0.5961538461538461
Configuration.baseline,-35.0,0.0
Configuration.baseline,-37.0,0.0
Configuration.baseline,-39.0,0.04807692307692308
Configuration.baseline,-3.0,0.0
Configuration.baseline,-41.0,0.5
Configuration.baseline,-43.0,0.6538461538461539
Configuration.baseline,-45.0,0.41346153846153844
Configuration.baseline,-5.0,0.0
Configuration.baseline,-7.0,0.0
Configuration.baseline,-9.0,0.0
Configuration.baseline,-11.0,0.0
Configuration.baseline,-13.0,0.0
Configuration.baseline,-15.0,0.0
Configuration.baseline,-17.0,0.0
Configuration.baseline,-19.0,0.0
Configuration.baseline,-1.0,0.0
Configuration.baseline,-21.0,0.0
Configuration.baseline,-23.0,0.0
Configuration.baseline,-25.0,0.0
Configuration.baseline,-27.0,0.0
Configuration.baseline,-29.0,0.0
Configuration.baseline,-31.0,0.0
Configuration.baseline,-33.0,0.0
Configuration.baseline,-35.0,0.0
Configuration.baseline,-37.0,0.009615384615384616
Configuration.baseline,-39.0,0.038461538461538464
Configuration.baseline,-3.0,0.0
Configuration.baseline,-41.0,0.5288461538461539
Configuration.baseline,-43.0,0.5288461538461539
Configuration.baseline,-45.0,0.5769230769230769
Configuration.baseline,-5.0,0.0
Configuration.baseline,-7.0,0.0
Configuration.baseline,-9.0,0.0
Configuration.baseline,-11.0,0.0
Configuration.baseline,-13.0,0.0
Configuration.baseline,-15.0,0.0
Configuration.baseline,-17.0,0.0
Configuration.baseline,-19.0,0.0
Configuration.baseline,-1.0,0.0
Configuration.baseline,-21.0,0.0
Configuration.baseline,-23.0,0.0
Configuration.baseline,-25.0,0.0
Configuration.baseline,-27.0,0.0
Configuration.baseline,-29.0,0.0
Configuration.baseline,-31.0,0.0
Configuration.baseline,-33.0,0.0
Configuration.baseline,-35.0,0.0
Configuration.baseline,-37.0,0.0
Configuration.baseline,-39.0,0.028846153846153848
Configuration.baseline,-3.0,0.0
Configuration.baseline,-41.0,0.47115384615384615
Configuration.baseline,-43.0,0.5769230769230769
Configuration.baseline,-45.0,0.5288461538461539
Configuration.baseline,-5.0,0.0
Configuration.baseline,-7.0,0.0
Configuration.baseline,-9.0,0.0
Configuration.baseline,-11.0,0.0
Configuration.baseline,-13.0,0.0
Configuration.baseline,-15.0,0.0
Configuration.baseline,-17.0,0.0
Configuration.baseline,-19.0,0.0
Configuration.baseline,-1.0,0.0
Configuration.baseline,-21.0,0.0
Configuration.baseline,-23.0,0.0
Configuration.baseline,-25.0,0.0
Configuration.baseline,-27.0,0.0
Configuration.baseline,-29.0,0.0
Configuration.baseline,-31.0,0.0
Configuration.baseline,-33.0,0.0
Configuration.baseline,-35.0,0.009615384615384616
Configuration.baseline,-37.0,0.009615384615384616
Configuration.baseline,-39.0,0.49038461538461536
Configuration.baseline,-3.0,0.0
Configuration.baseline,-41.0,0.38461538461538464
Configuration.baseline,-43.0,0.5673076923076923
Configuration.baseline,-45.0,0.5192307692307693
Configuration.baseline,-5.0,0.0
Configuration.baseline,-7.0,0.0
Configuration.baseline,-9.0,0.0
Configuration.baseline,-11.0,0.0
Configuration.baseline,-13.0,0.0
Configuration.baseline,-15.0,0.0
Configuration.baseline,-17.0,0.0
Configuration.baseline,-19.0,0.0
Configuration.baseline,-1.0,0.0
Configuration.baseline,-21.0,0.0
Configuration.baseline,-23.0,0.0
Configuration.baseline,-25.0,0.0
Configuration.baseline,-27.0,0.0
Configuration.baseline,-29.0,0.0
Configuration.baseline,-31.0,0.0
Configuration.baseline,-33.0,0.009615384615384616
Configuration.baseline,-35.0,0.0
Configuration.baseline,-37.0,0.0
Configuration.baseline,-39.0,0.028846153846153848
Configuration.baseline,-3.0,0.0
Configuration.baseline,-41.0,0.5576923076923077
Configuration.baseline,-43.0,0.5192307692307693
Configuration.baseline,-45.0,0.6442307692307693
Configuration.baseline,-5.0,0.0
Configuration.baseline,-7.0,0.0
Configuration.baseline,-9.0,0.0
Configuration.baseline,-11.0,0.0
Configuration.baseline,-13.0,0.0
Configuration.baseline,-15.0,0.0
Configuration.baseline,-17.0,0.0
Configuration.baseline,-19.0,0.0
Configuration.baseline,-1.0,0.0
Configuration.baseline,-21.0,0.0
Configuration.baseline,-23.0,0.0
Configuration.baseline,-25.0,0.0
Configuration.baseline,-27.0,0.0
Configuration.baseline,-29.0,0.0
Configuration.baseline,-31.0,0.0
Configuration.baseline,-33.0,0.0
Configuration.baseline,-35.0,0.009615384615384616
Configuration.baseline,-37.0,0.0
Configuration.baseline,-39.0,0.5480769230769231
Configuration.baseline,-3.0,0.0
Configuration.baseline,-41.0,0.057692307692307696
Configuration.baseline,-43.0,0.4519230769230769
Configuration.baseline,-45.0,0.5288461538461539
Configuration.baseline,-5.0,0.0
Configuration.baseline,-7.0,0.0
Configuration.baseline,-9.0,0.0
Configuration.baseline,-11.0,0.0
Configuration.baseline,-13.0,0.0
Configuration.baseline,-15.0,0.0
Configuration.baseline,-17.0,0.0
Configuration.baseline,-19.0,0.0
Configuration.baseline,-1.0,0.0
Configuration.baseline,-21.0,0.0
Configuration.baseline,-23.0,0.0
Configuration.baseline,-25.0,0.0
Configuration.baseline,-27.0,0.0
Configuration.baseline,-29.0,0.0
Configuration.baseline,-31.0,0.009615384615384616
Configuration.baseline,-33.0,0.0
Configuration.baseline,-35.0,0.0
Configuration.baseline,-37.0,0.4230769230769231
Configuration.baseline,-39.0,0.49038461538461536
Configuration.baseline,-3.0,0.0
Configuration.baseline,-41.0,0.019230769230769232
Configuration.baseline,-43.0,0.6442307692307693
Configuration.baseline,-45.0,0.4807692307692308
Configuration.baseline,-5.0,0.0
Configuration.baseline,-7.0,0.0
Configuration.baseline,-9.0,0.0
Configuration.baseline,-11.0,0.0
Configuration.baseline,-13.0,0.0
Configuration.baseline,-15.0,0.0
Configuration.baseline,-17.0,0.0
Configuration.baseline,-19.0,0.0
Configuration.baseline,-1.0,0.0
Configuration.baseline,-21.0,0.0
Configuration.baseline,-23.0,0.0
Configuration.baseline,-25.0,0.0
Configuration.baseline,-27.0,0.0
Configuration.baseline,-29.0,0.0
Configuration.baseline,-31.0,0.0
Configuration.baseline,-33.0,0.0
Configuration.baseline,-35.0,0.5
Configuration.baseline,-37.0,0.3557692307692308
Configuration.baseline,-39.0,0.038461538461538464
Configuration.baseline,-3.0,0.0
Configuration.baseline,-41.0,0.5673076923076923
Configuration.baseline,-43.0,0.5096153846153846
Configuration.baseline,-45.0,0.4807692307692308
Configuration.baseline,-5.0,0.0
Configuration.baseline,-7.0,0.0
Configuration.baseline,-9.0,0.0
Configuration.baseline,-11.0,0.0
Configuration.baseline,-13.0,0.0
Configuration.baseline,-15.0,0.0
Configuration.baseline,-17.0,0.0
Configuration.baseline,-19.0,0.0
Configuration.baseline,-1.0,0.0
Configuration.baseline,-21.0,0.0
Configuration.baseline,-23.0,0.0
Configuration.baseline,-25.0,0.0
Configuration.baseline,-27.0,0.0
Configuration.baseline,-29.0,0.0
Configuration.baseline,-31.0,0.0
Configuration.baseline,-33.0,0.5480769230769231
Configuration.baseline,-35.0,0.0
Configuration.baseline,-37.0,0.009615384615384616
Configuration.baseline,-39.0,0.009615384615384616
Configuration.baseline,-3.0,0.0
Configuration.baseline,-41.0,0.3942307692307692
Configuration.baseline,-43.0,0.5192307692307693
Configuration.baseline,-45.0,0.5288461538461539
Configuration.baseline,-5.0,0.0
Configuration.baseline,-7.0,0.0
Configuration.baseline,-9.0,0.0
Configuration.baseline,-11.0,0.0
Configuration.baseline,-13.0,0.0
Configuration.baseline,-15.0,0.0
Configuration.baseline,-17.0,0.0
Configuration.baseline,-19.0,0.0
Configuration.baseline,-1.0,0.0
Configuration.baseline,-21.0,0.0
Configuration.baseline,-23.0,0.0
Configuration.baseline,-25.0,0.0
Configuration.baseline,-27.0,0.0
Configuration.baseline,-29.0,0.0
Configuration.baseline,-31.0,0.0
Configuration.baseline,-33.0,0.0
Configuration.baseline,-35.0,0.009615384615384616
Configuration.baseline,-37.0,0.5288461538461539
Configuration.baseline,-39.0,0.5096153846153846
Configuration.baseline,-3.0,0.0
Configuration.baseline,-41.0,0.5
Configuration.baseline,-43.0,0.41346153846153844
Configuration.baseline,-45.0,0.5769230769230769
Configuration.baseline,-5.0,0.0
Configuration.baseline,-7.0,0.0
Configuration.baseline,-9.0,0.0
Configuration.baseline,-11.0,0.0
Configuration.baseline,-13.0,0.0
Configuration.baseline,-15.0,0.0
Configuration.baseline,-17.0,0.0
Configuration.baseline,-19.0,0.0
Configuration.baseline,-1.0,0.0
Configuration.baseline,-21.0,0.0
Configuration.baseline,-23.0,0.0
Configuration.baseline,-25.0,0.0
Configuration.baseline,-27.0,0.0
Configuration.baseline,-29.0,0.0
Configuration.baseline,-31.0,0.0
Configuration.baseline,-33.0,0.0
Configuration.baseline,-35.0,0.009615384615384616
Configuration.baseline,-37.0,0.009615384615384616
Configuration.baseline,-39.0,0.5192307692307693
Configuration.baseline,-3.0,0.0
Configuration.baseline,-41.0,0.49038461538461536
Configuration.baseline,-43.0,0.49038461538461536
Configuration.baseline,-45.0,0.33653846153846156
Configuration.baseline,-5.0,0.0
Configuration.baseline,-7.0,0.0
Configuration.baseline,-9.0,0.0
Configuration.baseline,-11.0,0.0
Configuration.baseline,-13.0,0.0
Configuration.baseline,-15.0,0.0
Configuration.baseline,-17.0,0.0
Configuration.baseline,-19.0,0.0
Configuration.baseline,-1.0,0.0
Configuration.baseline,-21.0,0.0
Configuration.baseline,-23.0,0.0
Configuration.baseline,-25.0,0.0
Configuration.baseline,-27.0,0.0
Configuration.baseline,-29.0,0.0
Configuration.baseline,-31.0,0.0
Configuration.baseline,-33.0,0.009615384615384616
Configuration.baseline,-35.0,0.009615384615384616
Configuration.baseline,-37.0,0.009615384615384616
Configuration.baseline,-39.0,0.0
Configuration.baseline,-3.0,0.0
Configuration.baseline,-41.0,0.49038461538461536
Configuration.baseline,-43.0,0.375
Configuration.baseline,-45.0,0.47115384615384615
Configuration.baseline,-5.0,0.0
Configuration.baseline,-7.0,0.0
Configuration.baseline,-9.0,0.0
Configuration.baseline,-11.0,0.0
Configuration.baseline,-13.0,0.0
Configuration.baseline,-15.0,0.0
Configuration.baseline,-17.0,0.0
Configuration.baseline,-19.0,0.0
Configuration.baseline,-1.0,0.0
Configuration.baseline,-21.0,0.0
Configuration.baseline,-23.0,0.0
Configuration.baseline,-25.0,0.0
Configuration.baseline,-27.0,0.0
Configuration.baseline,-29.0,0.0
Configuration.baseline,-31.0,0.0
Configuration.baseline,-33.0,0.0
Configuration.baseline,-35.0,0.0
Configuration.baseline,-37.0,0.009615384615384616
Configuration.baseline,-39.0,0.0
Configuration.baseline,-3.0,0.0
Configuration.baseline,-41.0,0.5480769230769231
Configuration.baseline,-43.0,0.4423076923076923
Configuration.baseline,-45.0,0.5480769230769231
Configuration.baseline,-5.0,0.0
Configuration.baseline,-7.0,0.0
Configuration.baseline,-9.0,0.0
Configuration.baseline,-11.0,0.0
Configuration.baseline,-13.0,0.0
Configuration.baseline,-15.0,0.0
Configuration.baseline,-17.0,0.0
Configuration.baseline,-19.0,0.0
Configuration.baseline,-1.0,0.0
Configuration.baseline,-21.0,0.0
Configuration.baseline,-23.0,0.0
Configuration.baseline,-25.0,0.0
Configuration.baseline,-27.0,0.0
Configuration.baseline,-29.0,0.0
Configuration.baseline,-31.0,0.0
Configuration.baseline,-33.0,0.0
Configuration.baseline,-35.0,0.0
Configuration.baseline,-37.0,0.0
Configuration.baseline,-39.0,0.009615384615384616
Configuration.baseline,-3.0,0.0
Configuration.baseline,-41.0,0.0673076923076923
Configuration.baseline,-43.0,0.5192307692307693
Configuration.baseline,-45.0,0.46153846153846156
Configuration.baseline,-5.0,0.0
Configuration.baseline,-7.0,0.0
Configuration.baseline,-9.0,0.0
Configuration.baseline,-11.0,0.0
Configuration.baseline,-13.0,0.0
Configuration.baseline,-15.0,0.0
Configuration.baseline,-17.0,0.0
Configuration.baseline,-19.0,0.0
Configuration.baseline,-1.0,0.0
Configuration.baseline,-21.0,0.0
Configuration.baseline,-23.0,0.0
Configuration.baseline,-25.0,0.0
Configuration.baseline,-27.0,0.0
Configuration.baseline,-29.0,0.0
Configuration.baseline,-31.0,0.0
Configuration.baseline,-33.0,0.0
Configuration.baseline,-35.0,0.0
Configuration.baseline,-37.0,0.009615384615384616
Configuration.baseline,-39.0,0.5673076923076923
Configuration.baseline,-3.0,0.0
Configuration.baseline,-41.0,0.5096153846153846
Configuration.baseline,-43.0,0.4519230769230769
Configuration.baseline,-45.0,0.5384615384615384
Configuration.baseline,-5.0,0.0
Configuration.baseline,-7.0,0.0
Configuration.baseline,-9.0,0.0
Configuration.baseline,-11.0,0.0
Configuration.baseline,-13.0,0.0
Configuration.baseline,-15.0,0.0
Configuration.baseline,-17.0,0.0
Configuration.baseline,-19.0,0.0
Configuration.baseline,-1.0,0.0
Configuration.baseline,-21.0,0.0
Configuration.baseline,-23.0,0.0
Configuration.baseline,-25.0,0.0
Configuration.baseline,-27.0,0.0
Configuration.baseline,-29.0,0.0
Configuration.baseline,-31.0,0.0
Configuration.baseline,-33.0,0.0
Configuration.baseline,-35.0,0.5192307692307693
Configuration.baseline,-37.0,0.0
Configuration.baseline,-39.0,0.019230769230769232
Configuration.baseline,-3.0,0.0
Configuration.baseline,-41.0,0.019230769230769232
Configuration.baseline,-43.0,0.6057692307692307
Configuration.baseline,-45.0,0.5
Configuration.baseline,-5.0,0.0
Configuration.baseline,-7.0,0.0
Configuration.baseline,-9.0,0.0
Configuration.baseline,-11.0,0.0
Configuration.baseline,-13.0,0.0
Configuration.baseline,-15.0,0.0
Configuration.baseline,-17.0,0.0
Configuration.baseline,-19.0,0.0
Configuration.baseline,-1.0,0.0
Configuration.baseline,-21.0,0.0
Configuration.baseline,-23.0,0.0
Configuration.baseline,-25.0,0.0
Configuration.baseline,-27.0,0.0
Configuration.baseline,-29.0,0.0
Configuration.baseline,-31.0,0.0
Configuration.baseline,-33.0,0.0
Configuration.baseline,-35.0,0.0
Configuration.baseline,-37.0,0.009615384615384616
Configuration.baseline,-39.0,0.009615384615384616
Configuration.baseline,-3.0,0.0
Configuration.baseline,-41.0,0.5480769230769231
Configuration.baseline,-43.0,0.5192307692307693
Configuration.baseline,-45.0,0.5288461538461539
Configuration.baseline,-5.0,0.0
Configuration.baseline,-7.0,0.0
Configuration.baseline,-9.0,0.0
Configuration.baseline,-11.0,0.0
Configuration.baseline,-13.0,0.0
Configuration.baseline,-15.0,0.0
Configuration.baseline,-17.0,0.0
Configuration.baseline,-19.0,0.0
Configuration.baseline,-1.0,0.0
Configuration.baseline,-21.0,0.0
Configuration.baseline,-23.0,0.0
Configuration.baseline,-25.0,0.0
Configuration.baseline,-27.0,0.0
Configuration.baseline,-29.0,0.0
Configuration.baseline,-31.0,0.0
Configuration.baseline,-33.0,0.0
Configuration.baseline,-35.0,0.0
Configuration.baseline,-37.0,0.009615384615384616
Configuration.baseline,-39.0,0.0
Configuration.baseline,-3.0,0.0
Configuration.baseline,-41.0,0.5384615384615384
Configuration.baseline,-43.0,0.46153846153846156
Configuration.baseline,-45.0,0.6057692307692307
Configuration.baseline,-5.0,0.0
Configuration.baseline,-7.0,0.0
Configuration.baseline,-9.0,0.0
Configuration.baseline,-11.0,0.0
Configuration.baseline,-13.0,0.0
Configuration.baseline,-15.0,0.0
Configuration.baseline,-17.0,0.0
Configuration.baseline,-19.0,0.0
Configuration.baseline,-1.0,0.0
Configuration.baseline,-21.0,0.0
Configuration.baseline,-23.0,0.0
Configuration.baseline,-25.0,0.0
Configuration.baseline,-27.0,0.0
Configuration.baseline,-29.0,0.0
Configuration.baseline,-31.0,0.0
Configuration.baseline,-33.0,0.0
Configuration.baseline,-35.0,0.0
Configuration.baseline,-37.0,0.009615384615384616
Configuration.baseline,-39.0,0.5192307692307693
Configuration.baseline,-3.0,0.0
Configuration.baseline,-41.0,0.4519230769230769
Configuration.baseline,-43.0,0.4326923076923077
Configuration.baseline,-45.0,0.2403846153846154
Configuration.baseline,-5.0,0.0
Configuration.baseline,-7.0,0.0
Configuration.baseline,-9.0,0.0
Configuration.baseline,-11.0,0.0
Configuration.baseline,-13.0,0.0
Configuration.baseline,-15.0,0.0
Configuration.baseline,-17.0,0.0
Configuration.baseline,-19.0,0.0
Configuration.baseline,-1.0,0.0
Configuration.baseline,-21.0,0.0
Configuration.baseline,-23.0,0.0
Configuration.baseline,-25.0,0.0
Configuration.baseline,-27.0,0.0
Configuration.baseline,-29.0,0.0
Configuration.baseline,-31.0,0.0
Configuration.baseline,-33.0,0.0
Configuration.baseline,-35.0,0.5096153846153846
Configuration.baseline,-37.0,0.009615384615384616
Configuration.baseline,-39.0,0.009615384615384616
Configuration.baseline,-3.0,0.0
Configuration.baseline,-41.0,0.4807692307692308
Configuration.baseline,-43.0,0.6057692307692307
Configuration.baseline,-45.0,0.5480769230769231
Configuration.baseline,-5.0,0.0
Configuration.baseline,-7.0,0.0
Configuration.baseline,-9.0,0.0
Configuration.baseline,-11.0,0.0
Configuration.baseline,-13.0,0.0
Configuration.baseline,-15.0,0.0
Configuration.baseline,-17.0,0.0
Configuration.baseline,-19.0,0.0
Configuration.baseline,-1.0,0.0
Configuration.baseline,-21.0,0.0
Configuration.baseline,-23.0,0.0
Configuration.baseline,-25.0,0.0
Configuration.baseline,-27.0,0.0
Configuration.baseline,-29.0,0.0
Configuration.baseline,-31.0,0.0
Configuration.baseline,-33.0,0.0
Configuration.baseline,-35.0,0.009615384615384616
Configuration.baseline,-37.0,0.019230769230769232
Configuration.baseline,-39.0,0.4807692307692308
Configuration.baseline,-3.0,0.0
Configuration.baseline,-41.0,0.028846153846153848
Configuration.baseline,-43.0,0.28846153846153844
Configuration.baseline,-45.0,0.5865384615384616
Configuration.baseline,-5.0,0.0
Configuration.baseline,-7.0,0.0
Configuration.baseline,-9.0,0.0
Configuration.baseline,-11.0,0.0
Configuration.baseline,-13.0,0.0
Configuration.baseline,-15.0,0.0
Configuration.baseline,-17.0,0.0
Configuration.baseline,-19.0,0.0
Configuration.baseline,-1.0,0.0
Configuration.baseline,-21.0,0.0
Configuration.baseline,-23.0,0.0
Configuration.baseline,-25.0,0.0
Configuration.baseline,-27.0,0.0
Configuration.baseline,-29.0,0.0
Configuration.baseline,-31.0,0.0
Configuration.baseline,-33.0,0.0
Configuration.baseline,-35.0,0.0
Configuration.baseline,-37.0,0.0
Configuration.baseline,-39.0,0.08653846153846154
Configuration.baseline,-3.0,0.0
